id_contrato,numero_contrato,id_fornecedor,tipo_contrato,descricao_escopo,valor_total,moeda,data_inicio,data_fim,status,unidade_industrial,area_responsavel,documento_contrato,procedimento_referencia
CTR-00805,CT-2021-00805,FORN-0016,Fornecimento de Produtos Químicos,Manutenção de compressores e sistemas de refrigeração industrial,188490.04,BRL,2021-08-25,2023-02-21,Ativo,Unidade Industrial Várzea Arlindo,Logística e Suprimentos,CONTRATO_CT-2021-00805.pdf,PROC-SMS-003_Trabalho_em_Altura.pdf
CTR-00806,CT-2021-00806,FORN-0076,Serviços de Construção e Montagem,Fornecimento de válvulas de controle e segurança para unidades de polimerização,12323051.02,BRL,2021-03-17,2021-09-13,Ativo,Polo Petroquímico de Fagundes Verde,Logística e Suprimentos,CONTRATO_CT-2021-00806.pdf,PROC-MNT-003_Gestao_Sobressalentes.pdf
CTR-00807,CT-2022-00807,FORN-0016,Contratação de Transporte e Logística,Isolamento térmico de tubulações de vapor e linhas de processo,1761871.37,BRL,2022-05-05,2023-11-01,Em Renovação,Polo Petroquímico de Santa Grande,Manutenção Industrial,CONTRATO_CT-2022-00807.pdf,PROC-QLD-002_Especificacao_Tecnica_Materiais.pdf
CTR-00808,CT-2022-00808,FORN-0044,Serviços de Construção e Montagem,Instalação e comissionamento de analisadores de processo online,7021855.24,BRL,2022-10-30,2025-10-29,Em Renovação,Complexo Industrial de Monte Teodoro,Segurança e Meio Ambiente (SMS),CONTRATO_CT-2022-00808.pdf,PROC-MNT-003_Gestao_Sobressalentes.pdf
CTR-00809,CT-2021-00809,FORN-0020,Fornecimento de Produtos Químicos,Inspeção e ensaios não destrutivos (END) em vasos de pressão e tubulações,1728039.52,BRL,2021-04-21,2022-10-18,Em Renovação,Complexo Petroquímico de Córrego Fagundes (SUAPE),Utilidades e Energia,CONTRATO_CT-2021-00809.pdf,PROC-SMS-001_Permissao_Trabalho_Quente.pdf
CTR-00810,CT-2023-00810,FORN-0095,Contratação de Serviços Ambientais,Inspeção baseada em risco (IBR) de equipamentos estáticos,4610198.77,BRL,2023-12-19,2024-03-18,Encerrado,Polo Petroquímico de Santa Grande,Segurança e Meio Ambiente (SMS),CONTRATO_CT-2023-00810.pdf,PROC-AMB-001_Gestao_Residuos_Industriais.pdf
CTR-00811,CT-2025-00811,FORN-0072,Fornecimento de Materiais e Equipamentos,Inspeção baseada em risco (IBR) de equipamentos estáticos,2732079.93,BRL,2025-05-10,2027-05-10,Ativo,Polo Petroquímico de Santa Grande,Operações de Planta,CONTRATO_CT-2025-00811.pdf,PROC-AMB-001_Gestao_Residuos_Industriais.pdf
CTR-00812,CT-2025-00812,FORN-0073,Contratação de Transporte e Logística,Montagem eletromecânica para expansão da unidade de PVC,448821.21,BRL,2025-01-10,2025-04-10,Em Aprovação,Unidade Industrial Ribeirão das Águas,Projetos e Expansão,CONTRATO_CT-2025-00812.pdf,PROC-LOG-001_Transporte_Produtos_Perigosos.pdf
CTR-00813,CT-2024-00813,FORN-0024,Contratação de Serviços de Manutenção,Transporte rodoviário de resinas termoplásticas em big bags e containers,6724226.13,BRL,2024-08-26,2027-08-26,Em Renovação,Unidade Lagoa Branca,Operações de Planta,CONTRATO_CT-2024-00813.pdf,PROC-QLD-002_Especificacao_Tecnica_Materiais.pdf
CTR-00814,CT-2023-00814,FORN-0011,Contratação de Transporte e Logística,Serviços de andaime e acesso para paradas programadas de manutenção,1525271.82,BRL,2023-04-21,2023-07-20,Ativo,Unidade Industrial Várzea Arlindo,Utilidades e Energia,CONTRATO_CT-2023-00814.pdf,PROC-LOG-001_Transporte_Produtos_Perigosos.pdf
CTR-00815,CT-2024-00815,FORN-0044,Serviços de Construção e Montagem,Fornecimento de catalisadores Ziegler-Natta para produção de polipropileno,4897260.04,BRL,2024-10-26,2026-10-26,Ativo,Complexo Petroquímico de Córrego Fagundes (SUAPE),Manutenção Industrial,CONTRATO_CT-2024-00815.pdf,PROC-SMS-005_Manuseio_Produtos_Quimicos.pdf
CTR-00816,CT-2020-00816,FORN-0015,Fornecimento de Materiais e Equipamentos,Fornecimento de bombas centrífugas e volumétricas para processo,1314994.9,BRL,2020-10-21,2021-04-19,Ativo,Complexo Industrial de Monte Teodoro,Logística e Suprimentos,CONTRATO_CT-2020-00816.pdf,PROC-SMS-002_Bloqueio_Etiquetagem_LOTO.pdf
CTR-00817,CT-2023-00817,FORN-0040,Serviços de Construção e Montagem,Fornecimento de filtros industriais para sistemas de ar e água,2885576.03,BRL,2023-06-12,2024-06-11,Ativo,Complexo Industrial de Monte Teodoro,Manutenção Industrial,CONTRATO_CT-2023-00817.pdf,PROC-ENG-002_Comissionamento_Startup.pdf
CTR-00818,CT-2022-00818,FORN-0039,Serviços de Construção e Montagem,Projeto e instalação de sistema de automação para planta de polietileno,4017427.49,BRL,2022-04-25,2023-04-25,Ativo,Unidade Industrial Várzea Arlindo,Segurança e Meio Ambiente (SMS),CONTRATO_CT-2022-00818.pdf,PROC-AMB-002_Monitoramento_Emissoes.pdf
CTR-00819,CT-2022-00819,FORN-0007,Serviços de Engenharia e Projetos,"Calibração de instrumentos de medição de vazão, pressão e temperatura",5898720.46,BRL,2022-11-07,2024-11-06,Encerrado,Unidade Lagoa Branca,Planejamento e Controle de Manutenção (PCM),CONTRATO_CT-2022-00819.pdf,PROC-SMS-002_Bloqueio_Etiquetagem_LOTO.pdf
CTR-00820,CT-2022-00820,FORN-0008,Fornecimento de Produtos Químicos,Serviço de soldagem especializada (TIG/MIG) em aços inox e ligas especiais,2067094.26,BRL,2022-09-18,2022-12-17,Ativo,Complexo Petroquímico de Córrego Fagundes (SUAPE),Engenharia de Processos,CONTRATO_CT-2022-00820.pdf,PROC-SMS-004_Espaco_Confinado.pdf
CTR-00821,CT-2024-00821,FORN-0035,Contratação de Transporte e Logística,"Consultoria em segurança de processos (HAZOP, análise de riscos)",1989497.64,BRL,2024-04-11,2026-04-11,Encerrado,Polo Petroquímico de Santa Grande,Operações de Planta,CONTRATO_CT-2024-00821.pdf,PROC-SMS-003_Trabalho_em_Altura.pdf
CTR-00822,CT-2021-00822,FORN-0073,Serviços de Construção e Montagem,Serviço de soldagem especializada (TIG/MIG) em aços inox e ligas especiais,5724917.26,BRL,2021-02-20,2021-08-19,Ativo,Polo Petroquímico de Santa Grande,Projetos e Expansão,CONTRATO_CT-2021-00822.pdf,PROC-SMS-003_Trabalho_em_Altura.pdf
CTR-00823,CT-2020-00823,FORN-0069,Serviços de Construção e Montagem,Fornecimento de bombas centrífugas e volumétricas para processo,14424493.75,BRL,2020-01-03,2021-07-01,Encerrado,Unidade Industrial Ribeirão das Águas,Manutenção Industrial,CONTRATO_CT-2020-00823.pdf,PROC-QLD-002_Especificacao_Tecnica_Materiais.pdf
CTR-00824,CT-2021-00824,FORN-0084,Contratação de Serviços de Inspeção,Manutenção preventiva e corretiva de trocadores de calor e torres de resfriamento,2067040.54,BRL,2021-07-13,2023-07-13,Suspenso,Polo Petroquímico de Lagoa das Águas,Planejamento e Controle de Manutenção (PCM),CONTRATO_CT-2021-00824.pdf,PROC-ENG-001_Gestao_Mudancas_MOC.pdf
CTR-00825,CT-2020-00825,FORN-0045,Serviços de Engenharia e Projetos,"Consultoria em segurança de processos (HAZOP, análise de riscos)",8104521.44,BRL,2020-11-26,2023-11-26,Encerrado,Polo Petroquímico de Fagundes Verde,Manutenção Industrial,CONTRATO_CT-2020-00825.pdf,PROC-SMS-002_Bloqueio_Etiquetagem_LOTO.pdf
CTR-00826,CT-2024-00826,FORN-0012,Serviços de Construção e Montagem,Manutenção preditiva com análise de vibração e termografia,14982554.55,BRL,2024-01-24,2026-01-23,Suspenso,Polo Petroquímico de Santa Grande,Segurança e Meio Ambiente (SMS),CONTRATO_CT-2024-00826.pdf,PROC-LOG-001_Transporte_Produtos_Perigosos.pdf
CTR-00827,CT-2023-00827,FORN-0027,Serviços de Calibração e Ensaios,Manutenção de sistemas elétricos e subestações de média tensão,7838751.56,BRL,2023-07-24,2024-07-23,Em Renovação,Unidade Industrial Várzea Arlindo,Qualidade e Laboratório,CONTRATO_CT-2023-00827.pdf,PROC-ENG-002_Comissionamento_Startup.pdf
CTR-00828,CT-2021-00828,FORN-0035,Serviços de Engenharia e Projetos,Fornecimento de filtros industriais para sistemas de ar e água,14393091.66,BRL,2021-03-07,2022-09-03,Ativo,Unidade Industrial Várzea Arlindo,Qualidade e Laboratório,CONTRATO_CT-2021-00828.pdf,PROC-MNT-001_Plano_Manutencao_Preventiva.pdf
CTR-00829,CT-2022-00829,FORN-0089,Contratação de Serviços de Inspeção,Inspeção baseada em risco (IBR) de equipamentos estáticos,7219444.35,BRL,2022-09-02,2022-12-01,Ativo,Polo Petroquímico de Lagoa das Águas,Automação e Instrumentação,CONTRATO_CT-2022-00829.pdf,PROC-ENG-001_Gestao_Mudancas_MOC.pdf
CTR-00830,CT-2023-00830,FORN-0053,Contratação de Transporte e Logística,Manutenção preditiva com análise de vibração e termografia,2383185.18,BRL,2023-01-07,2023-04-07,Ativo,Unidade Industrial Ribeirão das Águas,Utilidades e Energia,CONTRATO_CT-2023-00830.pdf,PROC-ENG-001_Gestao_Mudancas_MOC.pdf
CTR-00831,CT-2021-00831,FORN-0069,Contratação de Serviços de Manutenção,Fornecimento de filtros industriais para sistemas de ar e água,6633537.33,BRL,2021-12-23,2023-06-21,Suspenso,Unidade Industrial Ribeirão das Águas,Engenharia de Processos,CONTRATO_CT-2021-00831.pdf,PROC-MNT-001_Plano_Manutencao_Preventiva.pdf
CTR-00832,CT-2025-00832,FORN-0023,Contratação de Serviços de Manutenção,Projeto e instalação de sistema de automação para planta de polietileno,3601055.04,BRL,2025-04-01,2025-09-28,Ativo,Unidade Industrial Ribeirão das Águas,Qualidade e Laboratório,CONTRATO_CT-2025-00832.pdf,PROC-SMS-004_Espaco_Confinado.pdf
CTR-00833,CT-2020-00833,FORN-0098,Contratação de Serviços Ambientais,Fornecimento de filtros industriais para sistemas de ar e água,5031873.54,BRL,2020-07-03,2022-07-03,Ativo,Unidade Industrial Várzea Arlindo,Operações de Planta,CONTRATO_CT-2020-00833.pdf,PROC-AMB-001_Gestao_Residuos_Industriais.pdf
CTR-00834,CT-2022-00834,FORN-0030,Serviços de Automação e Instrumentação,Isolamento térmico de tubulações de vapor e linhas de processo,5679186.61,BRL,2022-10-06,2025-10-05,Ativo,Polo Petroquímico de Lagoa das Águas,Logística e Suprimentos,CONTRATO_CT-2022-00834.pdf,PROC-SMS-004_Espaco_Confinado.pdf
CTR-00835,CT-2022-00835,FORN-0026,Serviços de Construção e Montagem,Projeto e instalação de sistema de automação para planta de polietileno,2723061.03,BRL,2022-10-21,2024-04-18,Ativo,Polo Petroquímico de Fagundes Verde,Automação e Instrumentação,CONTRATO_CT-2022-00835.pdf,PROC-SMS-004_Espaco_Confinado.pdf
CTR-00836,CT-2021-00836,FORN-0009,Serviços de Calibração e Ensaios,Tratamento de efluentes industriais e gestão de resíduos sólidos,6855393.36,BRL,2021-06-15,2023-06-15,Em Aprovação,Polo Petroquímico de Santa Grande,Segurança e Meio Ambiente (SMS),CONTRATO_CT-2021-00836.pdf,PROC-LOG-001_Transporte_Produtos_Perigosos.pdf
CTR-00837,CT-2023-00837,FORN-0094,Contratação de Serviços Ambientais,Montagem eletromecânica para expansão da unidade de PVC,5470988.4,BRL,2023-06-12,2024-06-11,Em Renovação,Polo Petroquímico de Lagoa das Águas,Projetos e Expansão,CONTRATO_CT-2023-00837.pdf,PROC-LOG-001_Transporte_Produtos_Perigosos.pdf
CTR-00838,CT-2022-00838,FORN-0001,Serviços de Construção e Montagem,Inspeção baseada em risco (IBR) de equipamentos estáticos,4255726.82,BRL,2022-06-04,2023-12-01,Em Aprovação,Polo Petroquímico de Lagoa das Águas,Qualidade e Laboratório,CONTRATO_CT-2022-00838.pdf,PROC-ENG-001_Gestao_Mudancas_MOC.pdf
CTR-00839,CT-2020-00839,FORN-0060,Serviços de Automação e Instrumentação,Isolamento térmico de tubulações de vapor e linhas de processo,7353660.61,BRL,2020-04-06,2021-04-06,Em Renovação,Polo Petroquímico de Lagoa das Águas,Operações de Planta,CONTRATO_CT-2020-00839.pdf,PROC-QLD-001_Controle_Qualidade_Resinas.pdf
CTR-00840,CT-2020-00840,FORN-0041,Contratação de Serviços de Manutenção,Limpeza química e hidrojateamento de permutadores e reatores,6476769.45,BRL,2020-06-16,2022-06-16,Ativo,Unidade Lagoa Branca,Qualidade e Laboratório,CONTRATO_CT-2020-00840.pdf,PROC-ENG-002_Comissionamento_Startup.pdf
CTR-00841,CT-2020-00841,FORN-0089,Serviços de Construção e Montagem,Inspeção e ensaios não destrutivos (END) em vasos de pressão e tubulações,4799926.69,BRL,2020-12-02,2021-12-02,Ativo,Unidade Lagoa Branca,Operações de Planta,CONTRATO_CT-2020-00841.pdf,PROC-ENG-001_Gestao_Mudancas_MOC.pdf
CTR-00842,CT-2024-00842,FORN-0004,Serviços de Automação e Instrumentação,"Fornecimento de juntas, gaxetas e vedações para equipamentos rotativos",7485681.55,BRL,2024-06-20,2027-06-20,Encerrado,Polo Petroquímico de Lagoa das Águas,Automação e Instrumentação,CONTRATO_CT-2024-00842.pdf,PROC-AMB-002_Monitoramento_Emissoes.pdf
CTR-00843,CT-2024-00843,FORN-0032,Fornecimento de Materiais e Equipamentos,Instalação e comissionamento de analisadores de processo online,4117087.29,BRL,2024-08-31,2024-11-29,Ativo,Unidade Lagoa Branca,Qualidade e Laboratório,CONTRATO_CT-2024-00843.pdf,PROC-QLD-001_Controle_Qualidade_Resinas.pdf
CTR-00844,CT-2023-00844,FORN-0010,Serviços de Calibração e Ensaios,Serviços de andaime e acesso para paradas programadas de manutenção,4665161.0,BRL,2023-07-04,2024-12-30,Ativo,Unidade Industrial Ribeirão das Águas,Engenharia de Processos,CONTRATO_CT-2023-00844.pdf,PROC-SMS-002_Bloqueio_Etiquetagem_LOTO.pdf
CTR-00845,CT-2020-00845,FORN-0005,Serviços de Construção e Montagem,Revestimento anticorrosivo de equipamentos e estruturas metálicas,1010874.69,BRL,2020-05-06,2021-11-02,Suspenso,Polo Petroquímico de Santa Grande,Segurança e Meio Ambiente (SMS),CONTRATO_CT-2020-00845.pdf,PROC-QLD-002_Especificacao_Tecnica_Materiais.pdf
CTR-00846,CT-2020-00846,FORN-0009,Fornecimento de Materiais e Equipamentos,Fornecimento de filtros industriais para sistemas de ar e água,4257150.1,BRL,2020-04-16,2021-04-16,Ativo,Polo Petroquímico de Lagoa das Águas,Projetos e Expansão,CONTRATO_CT-2020-00846.pdf,PROC-MNT-002_Procedimento_Parada_Programada.pdf
CTR-00847,CT-2022-00847,FORN-0080,Serviços de Construção e Montagem,"Calibração de instrumentos de medição de vazão, pressão e temperatura",11968437.23,BRL,2022-02-25,2023-08-24,Ativo,Polo Petroquímico de Lagoa das Águas,Planejamento e Controle de Manutenção (PCM),CONTRATO_CT-2022-00847.pdf,PROC-LOG-001_Transporte_Produtos_Perigosos.pdf
CTR-00848,CT-2021-00848,FORN-0044,Contratação de Serviços de Manutenção,Serviço de soldagem especializada (TIG/MIG) em aços inox e ligas especiais,893302.06,BRL,2021-01-29,2021-04-29,Ativo,Unidade Industrial Várzea Arlindo,Automação e Instrumentação,CONTRATO_CT-2021-00848.pdf,PROC-QLD-002_Especificacao_Tecnica_Materiais.pdf
CTR-00849,CT-2021-00849,FORN-0076,Serviços de Engenharia e Projetos,"Consultoria em segurança de processos (HAZOP, análise de riscos)",6430903.65,BRL,2021-06-08,2022-06-08,Em Renovação,Complexo Industrial de Monte Teodoro,Projetos e Expansão,CONTRATO_CT-2021-00849.pdf,PROC-ENG-002_Comissionamento_Startup.pdf
CTR-00850,CT-2020-00850,FORN-0024,Serviços de Engenharia e Projetos,Tratamento de efluentes industriais e gestão de resíduos sólidos,8850929.97,BRL,2020-09-18,2021-09-18,Encerrado,Polo Petroquímico de Lagoa das Águas,Manutenção Industrial,CONTRATO_CT-2020-00850.pdf,PROC-QLD-001_Controle_Qualidade_Resinas.pdf
CTR-00851,CT-2022-00851,FORN-0040,Serviços de Calibração e Ensaios,Fornecimento de bombas centrífugas e volumétricas para processo,4858369.56,BRL,2022-08-19,2023-08-19,Encerrado,Complexo Industrial de Monte Teodoro,Segurança e Meio Ambiente (SMS),CONTRATO_CT-2022-00851.pdf,PROC-SMS-005_Manuseio_Produtos_Quimicos.pdf
CTR-00852,CT-2021-00852,FORN-0002,Contratação de Transporte e Logística,"Consultoria em segurança de processos (HAZOP, análise de riscos)",2475632.99,BRL,2021-05-01,2023-05-01,Ativo,Complexo Industrial de Monte Teodoro,Manutenção Industrial,CONTRATO_CT-2021-00852.pdf,PROC-QLD-001_Controle_Qualidade_Resinas.pdf
CTR-00853,CT-2024-00853,FORN-0055,Fornecimento de Produtos Químicos,Montagem eletromecânica para expansão da unidade de PVC,1740682.02,BRL,2024-05-27,2024-08-25,Em Renovação,Unidade Lagoa Branca,Operações de Planta,CONTRATO_CT-2024-00853.pdf,PROC-ENG-001_Gestao_Mudancas_MOC.pdf
CTR-00854,CT-2023-00854,FORN-0089,Serviços de Automação e Instrumentação,Serviços de andaime e acesso para paradas programadas de manutenção,4959536.85,BRL,2023-03-05,2024-03-04,Encerrado,Unidade Industrial Várzea Arlindo,Automação e Instrumentação,CONTRATO_CT-2023-00854.pdf,PROC-MNT-002_Procedimento_Parada_Programada.pdf
CTR-00855,CT-2021-00855,FORN-0021,Fornecimento de Materiais e Equipamentos,Serviço de soldagem especializada (TIG/MIG) em aços inox e ligas especiais,3211896.9,BRL,2021-03-25,2021-06-23,Ativo,Polo Petroquímico de Lagoa das Águas,Planejamento e Controle de Manutenção (PCM),CONTRATO_CT-2021-00855.pdf,PROC-ENG-002_Comissionamento_Startup.pdf
CTR-00856,CT-2024-00856,FORN-0060,Serviços de Calibração e Ensaios,Montagem eletromecânica para expansão da unidade de PVC,6473588.75,BRL,2024-02-13,2025-02-12,Ativo,Unidade Lagoa Branca,Planejamento e Controle de Manutenção (PCM),CONTRATO_CT-2024-00856.pdf,PROC-MNT-002_Procedimento_Parada_Programada.pdf
CTR-00857,CT-2020-00857,FORN-0052,Contratação de Serviços de Inspeção,Manutenção preventiva e corretiva de trocadores de calor e torres de resfriamento,317739.3,BRL,2020-05-31,2021-05-31,Ativo,Unidade Industrial Várzea Arlindo,Manutenção Industrial,CONTRATO_CT-2020-00857.pdf,PROC-SMS-002_Bloqueio_Etiquetagem_LOTO.pdf
CTR-00858,CT-2025-00858,FORN-0038,Serviços de Automação e Instrumentação,Montagem eletromecânica para expansão da unidade de PVC,1657053.13,BRL,2025-06-20,2025-09-18,Ativo,Unidade Industrial Várzea Arlindo,Manutenção Industrial,CONTRATO_CT-2025-00858.pdf,PROC-SMS-005_Manuseio_Produtos_Quimicos.pdf
CTR-00859,CT-2024-00859,FORN-0029,Contratação de Serviços Ambientais,"Fornecimento de gases industriais (nitrogênio, oxigênio, hidrogênio)",2028036.94,BRL,2024-10-01,2026-10-01,Ativo,Complexo Industrial de Monte Teodoro,Qualidade e Laboratório,CONTRATO_CT-2024-00859.pdf,PROC-SMS-004_Espaco_Confinado.pdf
CTR-00860,CT-2022-00860,FORN-0023,Contratação de Serviços Ambientais,Projeto e instalação de sistema de automação para planta de polietileno,6316319.52,BRL,2022-02-15,2025-02-14,Encerrado,Polo Petroquímico de Lagoa das Águas,Segurança e Meio Ambiente (SMS),CONTRATO_CT-2022-00860.pdf,PROC-SMS-002_Bloqueio_Etiquetagem_LOTO.pdf
CTR-00861,CT-2024-00861,FORN-0027,Contratação de Serviços Ambientais,Serviço de soldagem especializada (TIG/MIG) em aços inox e ligas especiais,5314397.02,BRL,2024-07-15,2025-07-15,Suspenso,Unidade Lagoa Branca,Qualidade e Laboratório,CONTRATO_CT-2024-00861.pdf,PROC-QLD-001_Controle_Qualidade_Resinas.pdf
CTR-00862,CT-2024-00862,FORN-0092,Fornecimento de Materiais e Equipamentos,Projeto e instalação de sistema de automação para planta de polietileno,998822.4,BRL,2024-06-15,2024-12-12,Encerrado,Complexo Industrial de Monte Teodoro,Segurança e Meio Ambiente (SMS),CONTRATO_CT-2024-00862.pdf,PROC-MNT-002_Procedimento_Parada_Programada.pdf
CTR-00863,CT-2024-00863,FORN-0041,Serviços de Calibração e Ensaios,"Fornecimento de juntas, gaxetas e vedações para equipamentos rotativos",4731620.91,BRL,2024-04-11,2026-04-11,Em Aprovação,Unidade Lagoa Branca,Manutenção Industrial,CONTRATO_CT-2024-00863.pdf,PROC-AMB-002_Monitoramento_Emissoes.pdf
CTR-00864,CT-2023-00864,FORN-0038,Contratação de Serviços de Inspeção,Revestimento anticorrosivo de equipamentos e estruturas metálicas,6992983.82,BRL,2023-07-13,2024-07-12,Em Aprovação,Unidade Lagoa Branca,Manutenção Industrial,CONTRATO_CT-2023-00864.pdf,PROC-AMB-002_Monitoramento_Emissoes.pdf
CTR-00865,CT-2024-00865,FORN-0075,Serviços de Automação e Instrumentação,Montagem eletromecânica para expansão da unidade de PVC,4949900.67,BRL,2024-06-07,2027-06-07,Em Aprovação,Polo Petroquímico de Santa Grande,Planejamento e Controle de Manutenção (PCM),CONTRATO_CT-2024-00865.pdf,PROC-SMS-003_Trabalho_em_Altura.pdf
CTR-00866,CT-2022-00866,FORN-0050,Contratação de Transporte e Logística,Isolamento térmico de tubulações de vapor e linhas de processo,1033287.09,BRL,2022-08-08,2023-02-04,Em Aprovação,Unidade Industrial Ribeirão das Águas,Projetos e Expansão,CONTRATO_CT-2022-00866.pdf,PROC-MNT-001_Plano_Manutencao_Preventiva.pdf
